timestamp,email,login_time,session_active,user_cpu,user_mem,user_disk,emails_sent
2025-08-13 12:26:04,alice@test.com,2025-08-13 11:43:22,True,7.76,21.08,64.6,1
2025-08-13 12:26:04,bob@test.com,2025-08-13 12:19:24,True,67.43,48.74,71.02,5
2025-08-13 12:26:04,hanilee@test.com,2025-08-13 12:15:22,True,24.01,28.18,74.67,3
2025-08-13 12:26:04,tim@test.com,2025-08-13 11:33:22,True,35.61,9.36,40.19,1
2025-08-13 12:26:04,fran@test.com,2025-08-13 12:13:26,True,42.62,10.02,49.26,3
2025-08-13 12:26:04,delen@test.com,2025-08-13 10:51:24,True,55.92,18.35,49.56,4
2025-08-13 12:26:04,sera@test.com,2025-08-13 11:21:22,True,53.21,14.6,25.6,2
2025-08-13 12:26:04,jack@test.com,2025-08-13 10:48:24,True,18.69,19.07,7.76,1
2025-08-13 12:26:06,alice@test.com,2025-08-13 11:43:22,True,15.42,23.49,61.46,1
2025-08-13 12:26:06,bob@test.com,2025-08-13 12:19:24,True,55.88,45.91,71.17,4
2025-08-13 12:26:06,hanilee@test.com,2025-08-13 12:15:22,True,26.1,28.12,73.6,2
2025-08-13 12:26:06,tim@test.com,2025-08-13 11:33:22,True,36.44,15.22,36.06,1
2025-08-13 12:26:06,fran@test.com,2025-08-13 12:13:26,True,43.89,13.12,52.29,4
2025-08-13 12:26:06,delen@test.com,2025-08-13 10:51:24,True,57.85,13.5,49.76,4
2025-08-13 12:26:06,sera@test.com,2025-08-13 11:21:22,True,49.48,8.12,27.06,0
2025-08-13 12:26:06,jack@test.com,2025-08-13 10:48:24,True,18.19,24.28,10.55,0
2025-08-13 12:26:08,alice@test.com,2025-08-13 11:43:22,True,11.73,20.08,61.66,1
2025-08-13 12:26:08,bob@test.com,2025-08-13 12:19:24,True,60.52,45.32,66.86,5
2025-08-13 12:26:08,hanilee@test.com,2025-08-13 12:15:22,True,18.94,31.3,78.79,2
2025-08-13 12:26:08,tim@test.com,2025-08-13 11:33:22,True,34.89,3.24,37.6,2
2025-08-13 12:26:08,fran@test.com,2025-08-13 12:13:26,True,45.73,14.41,50.48,2
2025-08-13 12:26:08,delen@test.com,2025-08-13 10:51:24,True,59.16,18.52,50.98,3
2025-08-13 12:26:08,sera@test.com,2025-08-13 11:21:22,True,53.29,18.25,24.82,0
2025-08-13 12:26:08,jack@test.com,2025-08-13 10:48:24,True,21.33,16.6,7.45,0
2025-08-13 12:26:10,alice@test.com,2025-08-13 11:43:22,True,11.14,22.01,59.76,1
2025-08-13 12:26:10,bob@test.com,2025-08-13 12:19:24,True,64.17,42.87,68.2,6
2025-08-13 12:26:10,hanilee@test.com,2025-08-13 12:15:22,True,22.05,30.16,77.75,2
2025-08-13 12:26:10,tim@test.com,2025-08-13 11:33:22,True,30.77,16.17,41.56,1
2025-08-13 12:26:10,fran@test.com,2025-08-13 12:13:26,True,43.12,14.72,47.98,2
2025-08-13 12:26:10,delen@test.com,2025-08-13 10:51:24,True,53.53,19.01,52.84,5
2025-08-13 12:26:10,sera@test.com,2025-08-13 11:21:22,True,47.64,20.96,22.67,2
2025-08-13 12:26:10,jack@test.com,2025-08-13 10:48:24,True,19.37,16.38,8.04,1
2025-08-13 12:26:12,alice@test.com,2025-08-13 11:43:22,True,7.78,19.03,62.61,2
2025-08-13 12:26:12,bob@test.com,2025-08-13 12:19:24,True,58.81,44.98,71.32,6
2025-08-13 12:26:12,hanilee@test.com,2025-08-13 12:15:22,True,20.13,28.93,77.05,3
2025-08-13 12:26:12,tim@test.com,2025-08-13 11:33:22,True,35.09,8.29,37.41,2
2025-08-13 12:26:12,fran@test.com,2025-08-13 12:13:26,True,42.47,13.0,50.99,3
2025-08-13 12:26:12,delen@test.com,2025-08-13 10:51:24,True,54.55,15.84,51.79,3
2025-08-13 12:26:12,sera@test.com,2025-08-13 11:21:22,True,42.92,18.82,27.62,2
2025-08-13 12:26:12,jack@test.com,2025-08-13 10:48:24,True,19.93,17.21,11.68,1
2025-08-13 12:26:14,alice@test.com,2025-08-13 11:43:22,True,8.04,17.35,60.94,0
2025-08-13 12:26:14,bob@test.com,2025-08-13 12:19:24,True,58.11,41.41,75.23,6
2025-08-13 12:26:14,hanilee@test.com,2025-08-13 12:15:22,True,26.4,28.6,75.79,2
2025-08-13 12:26:14,tim@test.com,2025-08-13 11:33:22,True,35.22,14.04,41.96,2
2025-08-13 12:26:14,fran@test.com,2025-08-13 12:13:26,True,42.95,17.39,53.27,3
2025-08-13 12:26:14,delen@test.com,2025-08-13 10:51:24,True,54.44,20.3,53.07,4
2025-08-13 12:26:14,sera@test.com,2025-08-13 11:21:22,True,51.62,18.65,27.3,1
2025-08-13 12:26:14,jack@test.com,2025-08-13 10:48:24,True,22.91,19.63,11.56,0
2025-08-13 12:26:16,alice@test.com,2025-08-13 11:43:22,True,12.36,19.26,62.51,1
2025-08-13 12:26:16,bob@test.com,2025-08-13 12:19:24,True,60.93,43.08,70.83,5
2025-08-13 12:26:16,hanilee@test.com,2025-08-13 12:15:22,True,27.96,27.26,79.25,2
2025-08-13 12:26:16,tim@test.com,2025-08-13 11:33:22,True,42.54,11.76,39.27,0
2025-08-13 12:26:16,fran@test.com,2025-08-13 12:13:26,True,44.84,13.26,48.48,2
2025-08-13 12:26:16,delen@test.com,2025-08-13 10:51:24,True,55.53,18.27,48.29,3
2025-08-13 12:26:16,sera@test.com,2025-08-13 11:21:22,True,49.77,18.45,25.07,1
2025-08-13 12:26:16,jack@test.com,2025-08-13 10:48:24,True,18.63,18.43,13.08,0
2025-08-13 12:26:18,alice@test.com,2025-08-13 11:43:22,True,8.84,26.23,57.04,4
2025-08-13 12:26:18,bob@test.com,2025-08-13 12:19:24,True,60.16,49.46,69.69,6
2025-08-13 12:26:18,hanilee@test.com,2025-08-13 12:15:22,True,25.01,27.7,77.89,2
2025-08-13 12:26:18,tim@test.com,2025-08-13 11:33:22,True,35.79,15.54,39.72,2
2025-08-13 12:26:18,fran@test.com,2025-08-13 12:13:26,True,40.42,14.82,49.6,2
2025-08-13 12:26:18,delen@test.com,2025-08-13 10:51:24,True,56.02,17.81,52.49,2
2025-08-13 12:26:18,sera@test.com,2025-08-13 11:21:22,True,52.72,16.2,24.74,2
2025-08-13 12:26:18,jack@test.com,2025-08-13 10:48:24,True,21.89,20.02,8.41,0
2025-08-13 12:26:20,alice@test.com,2025-08-13 11:43:22,True,13.07,22.46,63.37,0
2025-08-13 12:26:20,bob@test.com,2025-08-13 12:19:24,True,56.34,43.0,71.76,4
2025-08-13 12:26:20,hanilee@test.com,2025-08-13 12:15:22,True,27.45,31.09,72.17,3
2025-08-13 12:26:20,tim@test.com,2025-08-13 11:33:22,True,34.44,7.67,40.88,2
2025-08-13 12:26:20,fran@test.com,2025-08-13 12:13:26,True,48.99,11.53,50.73,2
2025-08-13 12:26:20,delen@test.com,2025-08-13 10:51:24,True,53.31,15.48,49.17,3
2025-08-13 12:26:20,sera@test.com,2025-08-13 11:21:22,True,52.28,16.37,23.29,1
2025-08-13 12:26:20,jack@test.com,2025-08-13 10:48:24,True,19.8,15.03,12.58,1
2025-08-13 12:26:22,alice@test.com,2025-08-13 11:43:22,True,3.63,21.11,59.14,2
2025-08-13 12:26:22,bob@test.com,2025-08-13 12:19:24,True,68.51,48.47,68.58,6
2025-08-13 12:26:22,hanilee@test.com,2025-08-13 12:15:22,True,23.37,27.18,74.49,3
2025-08-13 12:26:22,tim@test.com,2025-08-13 11:33:22,True,36.25,11.97,39.05,1
2025-08-13 12:26:22,fran@test.com,2025-08-13 12:13:26,True,51.78,16.69,47.15,2
2025-08-13 12:26:22,delen@test.com,2025-08-13 10:51:24,True,58.51,13.96,49.74,5
2025-08-13 12:26:22,sera@test.com,2025-08-13 11:21:22,True,48.02,15.78,25.19,1
2025-08-13 12:26:22,jack@test.com,2025-08-13 10:48:24,True,16.85,18.21,9.65,0
2025-08-13 12:26:24,alice@test.com,2025-08-13 11:43:22,True,10.04,22.49,57.29,4
2025-08-13 12:26:24,bob@test.com,2025-08-13 12:19:24,True,57.32,46.33,69.08,7
2025-08-13 12:26:24,hanilee@test.com,2025-08-13 12:15:22,True,28.39,35.18,80.19,2
2025-08-13 12:26:24,tim@test.com,2025-08-13 11:33:22,True,30.49,17.9,44.01,2
2025-08-13 12:26:24,fran@test.com,2025-08-13 12:13:26,True,41.92,13.42,50.14,3
2025-08-13 12:26:24,delen@test.com,2025-08-13 10:51:24,True,58.15,18.99,52.75,5
2025-08-13 12:26:24,sera@test.com,2025-08-13 11:21:22,True,53.23,17.7,23.5,2
2025-08-13 12:26:24,jack@test.com,2025-08-13 10:48:24,True,21.7,15.94,11.28,0
2025-08-13 12:26:26,alice@test.com,2025-08-13 11:43:22,True,8.81,25.04,59.4,2
2025-08-13 12:26:26,bob@test.com,2025-08-13 12:19:24,True,58.48,46.13,69.21,4
2025-08-13 12:26:26,hanilee@test.com,2025-08-13 12:15:22,True,23.59,27.8,74.01,3
2025-08-13 12:26:26,tim@test.com,2025-08-13 11:33:22,True,36.2,13.59,41.75,1
2025-08-13 12:26:26,fran@test.com,2025-08-13 12:13:26,True,47.36,14.9,48.08,3
2025-08-13 12:26:26,delen@test.com,2025-08-13 10:51:24,True,56.18,10.46,47.93,5
2025-08-13 12:26:26,sera@test.com,2025-08-13 11:21:22,True,46.28,9.13,25.51,1
2025-08-13 12:26:26,jack@test.com,2025-08-13 10:48:24,True,17.6,19.2,9.81,0
2025-08-13 12:26:28,alice@test.com,2025-08-13 11:43:22,True,8.18,20.92,60.51,2
2025-08-13 12:26:28,bob@test.com,2025-08-13 12:19:24,True,55.99,43.25,67.78,6
2025-08-13 12:26:28,hanilee@test.com,2025-08-13 12:15:22,True,23.8,30.68,76.0,4
2025-08-13 12:26:28,tim@test.com,2025-08-13 11:33:22,True,35.81,14.72,41.0,1
2025-08-13 12:26:28,fran@test.com,2025-08-13 12:13:26,True,48.75,12.94,52.49,2
2025-08-13 12:26:28,delen@test.com,2025-08-13 10:51:24,True,57.3,8.13,52.73,3
2025-08-13 12:26:28,sera@test.com,2025-08-13 11:21:22,True,47.92,18.35,24.69,1
2025-08-13 12:26:28,jack@test.com,2025-08-13 10:48:24,True,21.59,14.5,9.55,0
2025-08-13 12:26:30,alice@test.com,2025-08-13 11:43:22,True,9.25,15.74,59.86,2
2025-08-13 12:26:30,bob@test.com,2025-08-13 12:19:24,True,55.73,54.85,73.72,6
2025-08-13 12:26:30,hanilee@test.com,2025-08-13 12:15:22,True,27.14,25.28,78.08,1
2025-08-13 12:26:30,tim@test.com,2025-08-13 11:33:22,True,35.05,15.03,39.95,1
2025-08-13 12:26:30,fran@test.com,2025-08-13 12:13:26,True,44.53,14.14,47.5,1
2025-08-13 12:26:30,delen@test.com,2025-08-13 10:51:24,True,57.96,15.82,51.46,4
2025-08-13 12:26:30,sera@test.com,2025-08-13 11:21:22,True,50.01,17.2,22.16,0
2025-08-13 12:26:30,jack@test.com,2025-08-13 10:48:24,True,16.88,12.96,11.95,0
2025-08-13 12:26:32,alice@test.com,2025-08-13 11:43:22,True,12.55,24.33,65.31,1
2025-08-13 12:26:32,bob@test.com,2025-08-13 12:19:24,True,55.91,46.01,71.14,6
2025-08-13 12:26:32,hanilee@test.com,2025-08-13 12:15:22,True,23.93,25.34,76.66,2
2025-08-13 12:26:32,tim@test.com,2025-08-13 11:33:22,True,40.35,16.89,38.91,2
2025-08-13 12:26:32,fran@test.com,2025-08-13 12:13:26,True,44.92,17.67,53.91,3
2025-08-13 12:26:32,delen@test.com,2025-08-13 10:51:24,True,51.78,19.8,47.55,3
2025-08-13 12:26:32,sera@test.com,2025-08-13 11:21:22,True,49.79,22.73,26.87,1
2025-08-13 12:26:32,jack@test.com,2025-08-13 10:48:24,True,18.34,15.75,4.88,0
2025-08-13 12:26:34,alice@test.com,2025-08-13 11:43:22,True,12.47,18.13,63.9,2
2025-08-13 12:26:34,bob@test.com,2025-08-13 12:19:24,True,60.55,46.25,69.04,6
2025-08-13 12:26:34,hanilee@test.com,2025-08-13 12:15:22,True,24.62,28.98,76.5,2
2025-08-13 12:26:34,tim@test.com,2025-08-13 11:33:22,True,38.85,11.66,41.44,1
2025-08-13 12:26:34,fran@test.com,2025-08-13 12:13:26,True,54.3,12.42,46.49,1
2025-08-13 12:26:34,delen@test.com,2025-08-13 10:51:24,True,59.39,12.73,48.73,5
2025-08-13 12:26:34,sera@test.com,2025-08-13 11:21:22,True,54.67,18.2,23.06,2
2025-08-13 12:26:34,jack@test.com,2025-08-13 10:48:24,True,19.35,21.91,6.84,0
2025-08-13 12:26:36,alice@test.com,2025-08-13 11:43:22,True,0.36,16.06,64.37,1
2025-08-13 12:26:36,bob@test.com,2025-08-13 12:19:24,True,59.6,43.34,70.53,6
2025-08-13 12:26:36,hanilee@test.com,2025-08-13 12:15:22,True,24.33,31.47,77.69,0
2025-08-13 12:26:36,tim@test.com,2025-08-13 11:33:22,True,36.76,4.79,39.86,1
2025-08-13 12:26:36,fran@test.com,2025-08-13 12:13:26,True,45.81,13.51,46.35,1
2025-08-13 12:26:36,delen@test.com,2025-08-13 10:51:24,True,57.09,12.44,49.39,3
2025-08-13 12:26:36,sera@test.com,2025-08-13 11:21:22,True,51.03,12.99,24.42,0
2025-08-13 12:26:36,jack@test.com,2025-08-13 10:48:24,True,20.99,16.49,10.1,0
2025-08-13 12:26:38,alice@test.com,2025-08-13 11:43:22,True,7.93,17.68,58.16,1
2025-08-13 12:26:38,bob@test.com,2025-08-13 12:19:24,True,66.7,44.54,71.11,6
2025-08-13 12:26:38,hanilee@test.com,2025-08-13 12:15:22,True,28.33,31.96,76.47,2
2025-08-13 12:26:38,tim@test.com,2025-08-13 11:33:22,True,36.6,10.68,44.45,1
2025-08-13 12:26:38,fran@test.com,2025-08-13 12:13:26,True,40.18,12.73,46.39,4
2025-08-13 12:26:38,delen@test.com,2025-08-13 10:51:24,True,51.86,13.74,52.25,3
2025-08-13 12:26:38,sera@test.com,2025-08-13 11:21:22,True,51.73,15.74,21.63,2
2025-08-13 12:26:38,jack@test.com,2025-08-13 10:48:24,True,21.27,17.99,12.41,0
2025-08-13 12:26:40,alice@test.com,2025-08-13 11:43:22,True,5.26,24.93,60.87,2
2025-08-13 12:26:40,bob@test.com,2025-08-13 12:19:24,True,57.27,44.01,69.33,5
2025-08-13 12:26:40,hanilee@test.com,2025-08-13 12:15:22,True,20.79,30.53,79.04,2
2025-08-13 12:26:40,tim@test.com,2025-08-13 11:33:22,True,34.04,10.66,43.2,1
2025-08-13 12:26:40,fran@test.com,2025-08-13 12:13:26,True,42.64,12.76,51.7,1
2025-08-13 12:26:40,delen@test.com,2025-08-13 10:51:24,True,52.52,14.78,50.22,4
2025-08-13 12:26:40,sera@test.com,2025-08-13 11:21:22,True,56.12,19.3,24.08,2
2025-08-13 12:26:40,jack@test.com,2025-08-13 10:48:24,True,25.86,19.16,9.29,2
2025-08-13 12:26:42,alice@test.com,2025-08-13 11:43:22,True,11.85,17.64,58.91,0
2025-08-13 12:26:42,bob@test.com,2025-08-13 12:19:24,True,56.78,49.53,68.91,5
2025-08-13 12:26:42,hanilee@test.com,2025-08-13 12:15:22,True,22.93,31.53,79.86,4
2025-08-13 12:26:42,tim@test.com,2025-08-13 11:33:22,True,39.65,8.79,38.99,3
2025-08-13 12:26:42,fran@test.com,2025-08-13 12:13:26,True,48.38,11.38,49.22,3
2025-08-13 12:26:42,delen@test.com,2025-08-13 10:51:24,True,58.64,15.69,52.24,3
2025-08-13 12:26:42,sera@test.com,2025-08-13 11:21:22,True,47.28,17.85,22.36,3
2025-08-13 12:26:42,jack@test.com,2025-08-13 10:48:24,True,20.2,17.64,11.35,2
2025-08-13 12:26:44,alice@test.com,2025-08-13 11:43:22,True,15.11,20.59,66.33,0
2025-08-13 12:26:44,bob@test.com,2025-08-13 12:19:24,True,59.21,47.33,70.7,4
2025-08-13 12:26:44,hanilee@test.com,2025-08-13 12:15:22,True,23.03,28.87,80.32,3
2025-08-13 12:26:44,tim@test.com,2025-08-13 11:33:22,True,39.4,13.24,43.6,1
2025-08-13 12:26:44,fran@test.com,2025-08-13 12:13:26,True,38.57,17.48,50.02,2
2025-08-13 12:26:44,delen@test.com,2025-08-13 10:51:24,True,53.7,11.93,49.43,2
2025-08-13 12:26:44,sera@test.com,2025-08-13 11:21:22,True,49.89,13.6,26.24,3
2025-08-13 12:26:44,jack@test.com,2025-08-13 10:48:24,True,19.15,15.14,9.65,1
2025-08-13 12:26:46,alice@test.com,2025-08-13 11:43:22,True,7.26,14.02,60.17,2
2025-08-13 12:26:46,bob@test.com,2025-08-13 12:19:24,True,58.7,41.61,71.03,6
2025-08-13 12:26:46,hanilee@test.com,2025-08-13 12:15:22,True,30.13,33.81,77.2,2
2025-08-13 12:26:46,tim@test.com,2025-08-13 11:33:22,True,32.2,9.11,40.64,1
2025-08-13 12:26:46,fran@test.com,2025-08-13 12:13:26,True,43.86,11.3,49.77,3
2025-08-13 12:26:46,delen@test.com,2025-08-13 10:51:24,True,53.32,10.2,47.72,3
2025-08-13 12:26:46,sera@test.com,2025-08-13 11:21:22,True,51.7,13.37,23.4,0
2025-08-13 12:26:46,jack@test.com,2025-08-13 10:48:24,True,16.89,22.14,10.93,2
2025-08-13 12:26:48,alice@test.com,2025-08-13 11:43:22,True,8.9,24.48,60.34,3
2025-08-13 12:26:48,bob@test.com,2025-08-13 12:19:24,True,65.29,48.92,68.43,5
2025-08-13 12:26:48,hanilee@test.com,2025-08-13 12:15:22,True,22.3,27.19,79.74,3
2025-08-13 12:26:48,tim@test.com,2025-08-13 11:33:22,True,32.38,9.12,39.63,2
2025-08-13 12:26:48,fran@test.com,2025-08-13 12:13:26,True,42.6,13.23,46.93,1
2025-08-13 12:26:48,delen@test.com,2025-08-13 10:51:24,True,48.87,20.09,51.5,3
2025-08-13 12:26:48,sera@test.com,2025-08-13 11:21:22,True,46.24,16.29,27.11,3
2025-08-13 12:26:48,jack@test.com,2025-08-13 10:48:24,True,23.28,13.4,13.09,2
2025-08-13 12:26:50,alice@test.com,2025-08-13 11:43:22,True,8.45,20.77,61.63,1
2025-08-13 12:26:50,bob@test.com,2025-08-13 12:19:24,True,60.71,42.9,65.7,6
2025-08-13 12:26:50,hanilee@test.com,2025-08-13 12:15:22,True,24.19,31.46,73.78,3
2025-08-13 12:26:50,tim@test.com,2025-08-13 11:33:22,True,36.77,10.97,42.56,0
2025-08-13 12:26:50,fran@test.com,2025-08-13 12:13:26,True,49.31,12.99,45.27,3
2025-08-13 12:26:50,delen@test.com,2025-08-13 10:51:24,True,53.7,17.54,47.51,4
2025-08-13 12:26:50,sera@test.com,2025-08-13 11:21:22,True,51.38,15.62,23.24,1
2025-08-13 12:26:50,jack@test.com,2025-08-13 10:48:24,True,14.32,18.7,9.75,2
2025-08-13 12:26:52,alice@test.com,2025-08-13 11:43:22,True,13.07,23.39,61.44,3
2025-08-13 12:26:52,bob@test.com,2025-08-13 12:19:24,True,62.81,40.09,68.79,3
2025-08-13 12:26:52,hanilee@test.com,2025-08-13 12:15:22,True,22.57,28.76,74.76,3
2025-08-13 12:26:52,tim@test.com,2025-08-13 11:33:22,True,41.22,10.72,37.81,2
2025-08-13 12:26:52,fran@test.com,2025-08-13 12:13:26,True,38.12,9.63,52.32,1
2025-08-13 12:26:52,delen@test.com,2025-08-13 10:51:24,True,56.57,16.32,52.24,5
2025-08-13 12:26:52,sera@test.com,2025-08-13 11:21:22,True,50.13,13.44,28.26,3
2025-08-13 12:26:52,jack@test.com,2025-08-13 10:48:24,True,19.39,17.0,10.68,1
2025-08-13 12:26:54,alice@test.com,2025-08-13 11:43:22,True,10.73,25.7,65.77,2
2025-08-13 12:26:54,bob@test.com,2025-08-13 12:19:24,True,60.76,47.69,68.97,6
2025-08-13 12:26:54,hanilee@test.com,2025-08-13 12:15:22,True,23.39,32.9,75.81,2
2025-08-13 12:26:54,tim@test.com,2025-08-13 11:33:22,True,31.71,13.78,38.62,1
2025-08-13 12:26:54,fran@test.com,2025-08-13 12:13:26,True,39.92,13.87,49.54,4
2025-08-13 12:26:54,delen@test.com,2025-08-13 10:51:24,True,58.4,14.88,48.48,5
2025-08-13 12:26:54,sera@test.com,2025-08-13 11:21:22,True,51.11,13.51,24.75,1
2025-08-13 12:26:54,jack@test.com,2025-08-13 10:48:24,True,18.7,14.78,7.93,1
2025-08-13 12:26:56,alice@test.com,2025-08-13 11:43:22,True,4.99,21.51,62.93,2
2025-08-13 12:26:56,bob@test.com,2025-08-13 12:19:24,True,58.8,46.49,72.78,5
2025-08-13 12:26:56,hanilee@test.com,2025-08-13 12:15:22,True,28.37,32.99,78.88,4
2025-08-13 12:26:56,tim@test.com,2025-08-13 11:33:22,True,30.87,14.04,39.14,2
2025-08-13 12:26:56,fran@test.com,2025-08-13 12:13:26,True,48.01,15.1,49.54,2
2025-08-13 12:26:56,delen@test.com,2025-08-13 10:51:24,True,52.28,17.41,48.93,3
2025-08-13 12:26:56,sera@test.com,2025-08-13 11:21:22,True,43.8,18.93,27.28,2
2025-08-13 12:26:56,jack@test.com,2025-08-13 10:48:24,True,20.71,18.05,10.02,0
2025-08-13 12:26:58,alice@test.com,2025-08-13 11:43:22,True,8.37,13.35,64.84,1
2025-08-13 12:26:58,bob@test.com,2025-08-13 12:19:24,True,63.36,47.86,69.17,5
2025-08-13 12:26:58,hanilee@test.com,2025-08-13 12:15:22,True,29.59,35.81,76.18,2
2025-08-13 12:26:58,tim@test.com,2025-08-13 11:33:22,True,32.15,11.75,39.91,1
2025-08-13 12:26:58,fran@test.com,2025-08-13 12:13:26,True,40.56,13.9,50.58,3
2025-08-13 12:26:58,delen@test.com,2025-08-13 10:51:24,True,54.37,12.6,51.82,5
2025-08-13 12:26:58,sera@test.com,2025-08-13 11:21:22,True,43.4,17.55,25.33,0
2025-08-13 12:26:58,jack@test.com,2025-08-13 10:48:24,True,16.88,13.46,9.8,3
2025-08-13 12:27:00,alice@test.com,2025-08-13 11:43:22,True,11.11,20.77,61.06,1
2025-08-13 12:27:00,bob@test.com,2025-08-13 12:19:24,True,58.75,46.03,68.88,6
2025-08-13 12:27:00,hanilee@test.com,2025-08-13 12:15:22,True,26.37,31.12,77.85,2
2025-08-13 12:27:00,tim@test.com,2025-08-13 11:33:22,True,37.53,11.28,38.46,1
2025-08-13 12:27:00,fran@test.com,2025-08-13 12:13:26,True,46.89,14.69,50.06,2
2025-08-13 12:27:00,delen@test.com,2025-08-13 10:51:24,True,52.7,9.62,49.04,5
2025-08-13 12:27:00,sera@test.com,2025-08-13 11:21:22,True,50.62,16.74,23.88,2
2025-08-13 12:27:00,jack@test.com,2025-08-13 10:48:24,True,20.23,13.44,10.14,2
2025-08-13 12:27:02,alice@test.com,2025-08-13 11:43:22,True,9.8,17.46,64.43,1
2025-08-13 12:27:02,bob@test.com,2025-08-13 12:19:24,True,57.45,44.1,68.63,5
2025-08-13 12:27:02,hanilee@test.com,2025-08-13 12:15:22,True,26.03,25.67,75.22,2
2025-08-13 12:27:02,tim@test.com,2025-08-13 11:33:22,True,41.11,10.64,40.81,1
2025-08-13 12:27:02,fran@test.com,2025-08-13 12:13:26,True,44.21,19.68,50.38,2
2025-08-13 12:27:02,delen@test.com,2025-08-13 10:51:24,True,48.14,18.53,49.61,2
2025-08-13 12:27:02,sera@test.com,2025-08-13 11:21:22,True,48.96,16.3,25.5,2
2025-08-13 12:27:02,jack@test.com,2025-08-13 10:48:24,True,21.65,12.14,7.32,1
2025-08-13 12:27:04,alice@test.com,2025-08-13 11:43:22,True,5.75,17.66,62.77,1
2025-08-13 12:27:04,bob@test.com,2025-08-13 12:19:24,True,60.11,47.5,71.23,5
2025-08-13 12:27:04,hanilee@test.com,2025-08-13 12:15:22,True,22.99,30.22,78.76,4
2025-08-13 12:27:04,tim@test.com,2025-08-13 11:33:22,True,34.76,10.55,39.89,2
2025-08-13 12:27:04,fran@test.com,2025-08-13 12:13:26,True,39.84,13.72,52.31,2
2025-08-13 12:27:04,delen@test.com,2025-08-13 10:51:24,True,62.06,13.85,53.66,5
2025-08-13 12:27:04,sera@test.com,2025-08-13 11:21:22,True,45.26,17.29,26.29,1
2025-08-13 12:27:04,jack@test.com,2025-08-13 10:48:24,True,18.73,14.21,8.8,0
2025-08-13 12:27:06,alice@test.com,2025-08-13 11:43:22,True,6.28,17.86,62.32,2
2025-08-13 12:27:06,bob@test.com,2025-08-13 12:19:24,True,61.8,49.06,66.97,4
2025-08-13 12:27:06,hanilee@test.com,2025-08-13 12:15:22,True,26.28,30.29,79.02,1
2025-08-13 12:27:06,tim@test.com,2025-08-13 11:33:22,True,36.39,8.74,38.79,1
2025-08-13 12:27:06,fran@test.com,2025-08-13 12:13:26,True,42.07,16.61,52.07,2
2025-08-13 12:27:06,delen@test.com,2025-08-13 10:51:24,True,56.03,16.4,49.77,5
2025-08-13 12:27:06,sera@test.com,2025-08-13 11:21:22,True,50.7,20.88,24.76,1
2025-08-13 12:27:06,jack@test.com,2025-08-13 10:48:24,True,20.1,12.78,9.15,0
2025-08-13 12:27:08,alice@test.com,2025-08-13 11:43:22,True,9.12,22.9,63.55,1
2025-08-13 12:27:08,bob@test.com,2025-08-13 12:19:24,True,61.59,44.23,70.31,5
2025-08-13 12:27:08,hanilee@test.com,2025-08-13 12:15:22,True,24.73,29.54,74.41,1
2025-08-13 12:27:08,tim@test.com,2025-08-13 11:33:22,True,40.72,15.98,40.87,2
2025-08-13 12:27:08,fran@test.com,2025-08-13 12:13:26,True,44.9,10.08,47.61,1
2025-08-13 12:27:08,delen@test.com,2025-08-13 10:51:24,True,53.49,24.4,50.12,3
2025-08-13 12:27:08,sera@test.com,2025-08-13 11:21:22,True,47.99,15.54,25.5,1
2025-08-13 12:27:08,jack@test.com,2025-08-13 10:48:24,True,20.76,16.28,7.72,0
2025-08-13 12:27:10,alice@test.com,2025-08-13 11:43:22,True,8.52,19.24,64.64,2
2025-08-13 12:27:10,bob@test.com,2025-08-13 12:19:24,True,59.12,44.53,68.72,6
2025-08-13 12:27:10,hanilee@test.com,2025-08-13 12:15:22,True,26.76,26.66,75.47,2
2025-08-13 12:27:10,tim@test.com,2025-08-13 11:33:22,True,33.58,13.56,41.92,0
2025-08-13 12:27:10,fran@test.com,2025-08-13 12:13:26,True,47.17,14.73,45.82,2
2025-08-13 12:27:10,delen@test.com,2025-08-13 10:51:24,True,51.86,13.13,51.79,5
2025-08-13 12:27:10,sera@test.com,2025-08-13 11:21:22,True,49.52,11.72,25.99,3
2025-08-13 12:27:10,jack@test.com,2025-08-13 10:48:24,True,18.31,20.94,7.92,1
2025-08-13 12:27:12,alice@test.com,2025-08-13 11:43:22,True,11.62,12.0,66.03,0
2025-08-13 12:27:12,bob@test.com,2025-08-13 12:19:24,True,62.2,45.55,68.6,6
2025-08-13 12:27:12,hanilee@test.com,2025-08-13 12:15:22,True,26.66,26.77,77.18,1
2025-08-13 12:27:12,tim@test.com,2025-08-13 11:33:22,True,34.43,13.99,40.43,0
2025-08-13 12:27:12,fran@test.com,2025-08-13 12:13:26,True,43.95,15.51,46.47,3
2025-08-13 12:27:12,delen@test.com,2025-08-13 10:51:24,True,62.86,19.85,53.0,5
2025-08-13 12:27:12,sera@test.com,2025-08-13 11:21:22,True,53.71,15.72,24.12,2
2025-08-13 12:27:12,jack@test.com,2025-08-13 10:48:24,True,13.4,13.51,9.14,1
2025-08-13 12:27:14,alice@test.com,2025-08-13 11:43:22,True,8.91,20.33,62.41,1
2025-08-13 12:27:14,bob@test.com,2025-08-13 12:19:24,True,61.29,45.24,70.11,5
2025-08-13 12:27:14,hanilee@test.com,2025-08-13 12:15:22,True,23.93,29.28,78.76,3
